container_id,timestamp,commodity,temperature,humidity,vibration,condition,date,hour,day_of_week,day_name,temperature_deviation,temperature_risk,humidity_risk,vibration_risk,environmental_risk_score,environmental_risk,spoilage_risk,avg_temperature,max_temperature,min_temperature,avg_humidity,max_humidity,min_humidity,avg_vibration,max_vibration,warning_count,anomaly_count,avg_environmental_risk,commodity_avg_temperature,commodity_avg_humidity,commodity_avg_vibration,commodity_warning_count,commodity_anomaly_count,commodity_avg_risk
CONT_003,2026-09-10 17:41:44.677012,Tomato,3.89,100.0,0.56,ANOMALY,2026-09-10,17,3,Thursday,6.109999999999999,LOW,CRITICAL,HIGH,5,HIGH,HIGH,11.193441734417345,19.75,-0.44,87.76967479674796,100.0,60.02,0.196910569105691,0.59,82,37,2.934959349593496,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_003,2026-09-10 17:41:46.683242,Avocado,16.12,100.0,0.46,ANOMALY,2026-09-10,17,3,Thursday,6.120000000000001,WARNING,CRITICAL,HIGH,7,CRITICAL,CRITICAL,11.193441734417345,19.75,-0.44,87.76967479674796,100.0,60.02,0.196910569105691,0.59,82,37,2.934959349593496,9.1291628959276,88.95671945701358,0.1947285067873303,71,53,2.9524886877828056
CONT_002,2026-09-10 17:41:57.034931,Mango,15.13,100.0,0.28,WARNING,2026-09-10,17,3,Thursday,5.130000000000001,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,11.575468085106383,86.43734042553191,0.1932340425531915,97,51,2.6893617021276595
CONT_003,2026-09-10 17:42:03.109912,Banana,10.3,100.0,0.22,WARNING,2026-09-10,17,3,Thursday,0.3000000000000007,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.193441734417345,19.75,-0.44,87.76967479674796,100.0,60.02,0.196910569105691,0.59,82,37,2.934959349593496,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_004,2026-09-10 17:42:05.171187,Mango,8.39,100.0,0.23,WARNING,2026-09-10,17,3,Thursday,1.6099999999999994,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.374931129476584,20.55,-1.66,87.65203856749311,100.0,60.25,0.1907988980716253,0.59,81,36,2.9421487603305785,11.575468085106383,86.43734042553191,0.1932340425531915,97,51,2.6893617021276595
CONT_002,2026-09-10 17:42:11.196790,Mango,15.71,100.0,0.29,WARNING,2026-09-10,17,3,Thursday,5.710000000000001,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,11.575468085106383,86.43734042553191,0.1932340425531915,97,51,2.6893617021276595
CONT_002,2026-09-10 17:42:13.199695,Mango,8.92,100.0,0.23,WARNING,2026-09-10,17,3,Thursday,1.08,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,11.575468085106383,86.43734042553191,0.1932340425531915,97,51,2.6893617021276595
CONT_002,2026-09-10 17:42:23.218277,Avocado,15.61,100.0,0.22,WARNING,2026-09-10,17,3,Thursday,5.609999999999999,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,9.1291628959276,88.95671945701358,0.1947285067873303,71,53,2.9524886877828056
CONT_004,2026-09-10 17:42:25.222085,Banana,7.55,100.0,0.49,ANOMALY,2026-09-10,17,3,Thursday,2.45,NORMAL,CRITICAL,HIGH,6,HIGH,HIGH,11.374931129476584,20.55,-1.66,87.65203856749311,100.0,60.25,0.1907988980716253,0.59,81,36,2.9421487603305785,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_002,2026-09-10 17:42:25.237299,Mango,6.48,100.0,0.58,ANOMALY,2026-09-10,17,3,Thursday,3.52,NORMAL,CRITICAL,HIGH,6,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,11.575468085106383,86.43734042553191,0.1932340425531915,97,51,2.6893617021276595
CONT_001,2026-09-10 17:42:31.276598,Banana,18.97,100.0,0.45,ANOMALY,2026-09-10,17,3,Thursday,8.969999999999999,WARNING,CRITICAL,HIGH,7,CRITICAL,CRITICAL,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_005,2026-09-10 17:42:33.281371,Avocado,18.85,100.0,0.41,ANOMALY,2026-09-10,17,3,Thursday,8.850000000000001,WARNING,CRITICAL,HIGH,7,CRITICAL,CRITICAL,11.204625668449196,20.93,-1.87,87.44355614973261,100.0,60.03,0.1879411764705882,0.59,62,40,2.8181818181818183,9.1291628959276,88.95671945701358,0.1947285067873303,71,53,2.9524886877828056
CONT_001,2026-09-10 17:43:03.939807,Tomato,13.31,100.0,0.28,WARNING,2026-09-10,17,3,Thursday,3.3100000000000005,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_004,2026-09-10 17:43:07.974991,Banana,10.51,100.0,0.33,WARNING,2026-09-10,17,3,Thursday,0.5099999999999998,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.374931129476584,20.55,-1.66,87.65203856749311,100.0,60.25,0.1907988980716253,0.59,81,36,2.9421487603305785,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_002,2026-09-10 17:43:20.198887,Banana,11.58,100.0,0.33,WARNING,2026-09-10,17,3,Thursday,1.58,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_005,2026-09-10 17:43:34.988338,Tomato,7.76,100.0,0.26,WARNING,2026-09-10,17,3,Thursday,2.24,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.204625668449196,20.93,-1.87,87.44355614973261,100.0,60.03,0.1879411764705882,0.59,62,40,2.8181818181818183,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_004,2026-09-10 17:43:37.002294,Banana,8.06,100.0,0.36,ANOMALY,2026-09-10,17,3,Thursday,1.9399999999999995,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.374931129476584,20.55,-1.66,87.65203856749311,100.0,60.25,0.1907988980716253,0.59,81,36,2.9421487603305785,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_004,2026-09-10 17:43:45.338114,Tomato,13.97,100.0,0.27,WARNING,2026-09-10,17,3,Thursday,3.9700000000000006,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.374931129476584,20.55,-1.66,87.65203856749311,100.0,60.25,0.1907988980716253,0.59,81,36,2.9421487603305785,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_002,2026-09-10 17:43:47.345312,Tomato,8.87,100.0,0.21,WARNING,2026-09-10,17,3,Thursday,1.1300000000000008,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_004,2026-09-10 17:43:49.349369,Banana,16.93,100.0,0.32,WARNING,2026-09-10,17,3,Thursday,6.93,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.374931129476584,20.55,-1.66,87.65203856749311,100.0,60.25,0.1907988980716253,0.59,81,36,2.9421487603305785,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_004,2026-09-10 17:43:51.352327,Banana,15.89,100.0,0.26,WARNING,2026-09-10,17,3,Thursday,5.890000000000001,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.374931129476584,20.55,-1.66,87.65203856749311,100.0,60.25,0.1907988980716253,0.59,81,36,2.9421487603305785,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_001,2026-09-10 17:43:53.042303,Tomato,7.19,100.0,0.32,WARNING,2026-09-10,17,3,Thursday,2.81,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_002,2026-09-10 17:43:55.047653,Banana,11.44,100.0,0.29,WARNING,2026-09-10,17,3,Thursday,1.4399999999999995,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_002,2026-09-10 17:43:57.049885,Banana,11.87,100.0,0.27,WARNING,2026-09-10,17,3,Thursday,1.8699999999999992,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_002,2026-09-10 17:44:01.427474,Mango,7.02,100.0,0.22,WARNING,2026-09-10,17,3,Thursday,2.9800000000000004,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,11.575468085106383,86.43734042553191,0.1932340425531915,97,51,2.6893617021276595
CONT_001,2026-09-10 17:44:07.193027,Banana,17.75,100.0,0.38,ANOMALY,2026-09-10,17,3,Thursday,7.75,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_001,2026-09-10 17:44:17.523790,Tomato,8.85,100.0,0.26,WARNING,2026-09-10,17,3,Thursday,1.1500000000000004,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_001,2026-09-10 17:44:31.362773,Banana,7.15,100.0,0.52,ANOMALY,2026-09-10,17,3,Thursday,2.85,NORMAL,CRITICAL,HIGH,6,HIGH,HIGH,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_003,2026-09-10 17:44:33.554597,Tomato,16.06,100.0,0.49,ANOMALY,2026-09-10,17,3,Thursday,6.059999999999999,WARNING,CRITICAL,HIGH,7,CRITICAL,CRITICAL,11.193441734417345,19.75,-0.44,87.76967479674796,100.0,60.02,0.196910569105691,0.59,82,37,2.934959349593496,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_001,2026-09-10 17:44:43.618510,Avocado,-1.98,100.0,0.46,ANOMALY,2026-09-10,17,3,Thursday,11.98,LOW,CRITICAL,HIGH,5,HIGH,HIGH,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,9.1291628959276,88.95671945701358,0.1947285067873303,71,53,2.9524886877828056
CONT_004,2026-09-10 17:44:47.431392,Avocado,19.79,100.0,0.47,ANOMALY,2026-09-10,17,3,Thursday,9.79,WARNING,CRITICAL,HIGH,7,CRITICAL,CRITICAL,11.374931129476584,20.55,-1.66,87.65203856749311,100.0,60.25,0.1907988980716253,0.59,81,36,2.9421487603305785,9.1291628959276,88.95671945701358,0.1947285067873303,71,53,2.9524886877828056
CONT_001,2026-09-10 17:44:51.652132,Avocado,15.82,100.0,0.26,WARNING,2026-09-10,17,3,Thursday,5.82,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,9.1291628959276,88.95671945701358,0.1947285067873303,71,53,2.9524886877828056
CONT_002,2026-09-10 17:44:53.656646,Banana,15.4,100.0,0.23,WARNING,2026-09-10,17,3,Thursday,5.4,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_005,2026-09-10 17:44:57.446711,Tomato,7.02,100.0,0.25,WARNING,2026-09-10,17,3,Thursday,2.9800000000000004,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.204625668449196,20.93,-1.87,87.44355614973261,100.0,60.03,0.1879411764705882,0.59,62,40,2.8181818181818183,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_001,2026-09-10 17:45:05.681362,Avocado,15.42,100.0,0.27,WARNING,2026-09-10,17,3,Thursday,5.42,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,9.1291628959276,88.95671945701358,0.1947285067873303,71,53,2.9524886877828056
CONT_003,2026-09-10 17:45:09.700041,Mango,8.05,100.0,0.32,WARNING,2026-09-10,17,3,Thursday,1.9499999999999995,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.193441734417345,19.75,-0.44,87.76967479674796,100.0,60.02,0.196910569105691,0.59,82,37,2.934959349593496,11.575468085106383,86.43734042553191,0.1932340425531915,97,51,2.6893617021276595
CONT_001,2026-09-10 17:46:11.211941,Mango,19.45,100.0,0.48,ANOMALY,2026-09-10,17,3,Thursday,9.45,WARNING,CRITICAL,HIGH,7,CRITICAL,CRITICAL,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,11.575468085106383,86.43734042553191,0.1932340425531915,97,51,2.6893617021276595
CONT_001,2026-09-10 17:46:17.265761,Banana,10.3,100.0,0.31,WARNING,2026-09-10,17,3,Thursday,0.3000000000000007,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_003,2026-09-10 17:46:37.755725,Tomato,18.02,100.0,0.47,ANOMALY,2026-09-10,17,3,Thursday,8.02,WARNING,CRITICAL,HIGH,7,CRITICAL,CRITICAL,11.193441734417345,19.75,-0.44,87.76967479674796,100.0,60.02,0.196910569105691,0.59,82,37,2.934959349593496,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_005,2026-09-10 17:46:41.754167,Tomato,6.45,100.0,0.59,ANOMALY,2026-09-10,17,3,Thursday,3.55,NORMAL,CRITICAL,HIGH,6,HIGH,HIGH,11.204625668449196,20.93,-1.87,87.44355614973261,100.0,60.03,0.1879411764705882,0.59,62,40,2.8181818181818183,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_004,2026-09-10 17:46:49.768624,Mango,17.74,100.0,0.35,ANOMALY,2026-09-10,17,3,Thursday,7.739999999999998,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.374931129476584,20.55,-1.66,87.65203856749311,100.0,60.25,0.1907988980716253,0.59,81,36,2.9421487603305785,11.575468085106383,86.43734042553191,0.1932340425531915,97,51,2.6893617021276595
CONT_005,2026-09-10 17:47:04.035890,Tomato,8.23,100.0,0.24,WARNING,2026-09-10,17,3,Thursday,1.7699999999999996,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.204625668449196,20.93,-1.87,87.44355614973261,100.0,60.03,0.1879411764705882,0.59,62,40,2.8181818181818183,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_001,2026-09-10 17:47:18.159355,Tomato,14.53,100.0,0.25,WARNING,2026-09-10,17,3,Thursday,4.529999999999999,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_005,2026-09-10 17:47:32.182659,Banana,20.93,68.24,0.41,ANOMALY,2026-09-10,17,3,Thursday,10.93,CRITICAL,LOW,HIGH,5,HIGH,HIGH,11.204625668449196,20.93,-1.87,87.44355614973261,100.0,60.03,0.1879411764705882,0.59,62,40,2.8181818181818183,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_002,2026-09-10 17:47:38.194829,Mango,15.45,100.0,0.21,WARNING,2026-09-10,17,3,Thursday,5.449999999999999,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,11.575468085106383,86.43734042553191,0.1932340425531915,97,51,2.6893617021276595
CONT_003,2026-09-10 17:47:50.218061,Mango,7.27,100.0,0.21,WARNING,2026-09-10,17,3,Thursday,2.7300000000000004,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.193441734417345,19.75,-0.44,87.76967479674796,100.0,60.02,0.196910569105691,0.59,82,37,2.934959349593496,11.575468085106383,86.43734042553191,0.1932340425531915,97,51,2.6893617021276595
CONT_003,2026-09-10 17:47:54.227633,Mango,8.89,100.0,0.32,WARNING,2026-09-10,17,3,Thursday,1.1099999999999994,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.193441734417345,19.75,-0.44,87.76967479674796,100.0,60.02,0.196910569105691,0.59,82,37,2.934959349593496,11.575468085106383,86.43734042553191,0.1932340425531915,97,51,2.6893617021276595
CONT_004,2026-09-10 17:48:05.434646,Banana,16.45,100.0,0.32,WARNING,2026-09-10,17,3,Thursday,6.449999999999999,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.374931129476584,20.55,-1.66,87.65203856749311,100.0,60.25,0.1907988980716253,0.59,81,36,2.9421487603305785,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_002,2026-09-10 17:48:27.669005,Tomato,7.29,100.0,0.28,WARNING,2026-09-10,17,3,Thursday,2.71,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_005,2026-09-10 17:49:02.950306,Mango,8.48,100.0,0.21,WARNING,2026-09-10,17,3,Thursday,1.5199999999999996,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.204625668449196,20.93,-1.87,87.44355614973261,100.0,60.03,0.1879411764705882,0.59,62,40,2.8181818181818183,11.575468085106383,86.43734042553191,0.1932340425531915,97,51,2.6893617021276595
CONT_003,2026-09-10 17:49:23.735111,Banana,6.87,100.0,0.46,ANOMALY,2026-09-10,17,3,Thursday,3.13,NORMAL,CRITICAL,HIGH,6,HIGH,HIGH,11.193441734417345,19.75,-0.44,87.76967479674796,100.0,60.02,0.196910569105691,0.59,82,37,2.934959349593496,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_001,2026-09-10 17:49:25.976526,Avocado,15.87,100.0,0.23,WARNING,2026-09-10,17,3,Thursday,5.869999999999999,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,9.1291628959276,88.95671945701358,0.1947285067873303,71,53,2.9524886877828056
CONT_001,2026-09-10 17:49:34.216337,Avocado,-1.47,100.0,0.54,ANOMALY,2026-09-10,17,3,Thursday,11.47,LOW,CRITICAL,HIGH,5,HIGH,HIGH,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,9.1291628959276,88.95671945701358,0.1947285067873303,71,53,2.9524886877828056
CONT_002,2026-09-10 17:50:36.466827,Tomato,7.22,100.0,0.3,WARNING,2026-09-10,17,3,Thursday,2.78,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_002,2026-09-10 17:50:46.698303,Tomato,3.16,100.0,0.47,ANOMALY,2026-09-10,17,3,Thursday,6.84,LOW,CRITICAL,HIGH,5,HIGH,HIGH,11.068997050147493,20.03,-1.92,88.139203539823,100.0,61.48,0.1880530973451327,0.6,65,35,2.8997050147492627,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_003,2026-09-10 17:51:43.271459,Tomato,7.77,100.0,0.28,WARNING,2026-09-10,17,3,Thursday,2.2300000000000004,NORMAL,CRITICAL,MEDIUM,5,HIGH,HIGH,11.193441734417345,19.75,-0.44,87.76967479674796,100.0,60.02,0.196910569105691,0.59,82,37,2.934959349593496,10.869106753812636,87.4238779956427,0.1841830065359477,88,39,2.821350762527233
CONT_001,2026-09-10 17:51:51.463668,Banana,20.45,100.0,0.41,ANOMALY,2026-09-10,17,3,Thursday,10.45,CRITICAL,CRITICAL,HIGH,8,CRITICAL,CRITICAL,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
CONT_001,2026-09-10 17:51:53.480852,Avocado,15.79,100.0,0.35,WARNING,2026-09-10,17,3,Thursday,5.789999999999999,WARNING,CRITICAL,MEDIUM,6,HIGH,HIGH,11.294,20.58,-1.98,87.60111764705883,100.0,60.11,0.1922647058823529,0.59,62,36,2.8941176470588235,9.1291628959276,88.95671945701358,0.1947285067873303,71,53,2.9524886877828056
CONT_003,2026-09-10 17:53:21.169991,Banana,15.92,100.0,0.2,WARNING,2026-09-10,17,3,Thursday,5.92,WARNING,CRITICAL,LOW,5,HIGH,HIGH,11.193441734417345,19.75,-0.44,87.76967479674796,100.0,60.02,0.196910569105691,0.59,82,37,2.934959349593496,13.47314009661836,88.16468599033817,0.1929951690821256,96,41,3.1594202898550723
